locus_tag,gene_name,old_locus_tag,start,end,strand,gene_product,COG,uniprot
ABUW_0300,ABUW_0300,,324211,325098,+,hypothetical protein,Function unknown,
ABUW_0301,ABUW_0301,,325229,325819,+,LemA,Function unknown,
ABUW_0302,ABUW_0302,,325841,326923,+,hypothetical protein,Function unknown,
ABUW_0303,ABUW_0303,,326917,327477,+,hypothetical protein,Function unknown,
ABUW_0304,ABUW_0304,,327823,328296,+,type IV pilin structural subunit,Cell motility,
ABUW_0305,ABUW_0305,,328541,330169,+,O-antigen polymerase family,Cell wall/membrane/envelope biogenesis,
ABUW_0306,bfr1,,330212,330676,-,bacterioferritin,Inorganic ion transport and metabolism,
ABUW_0307,ABUW_0307,,330921,331115,-,hypothetical protein,Inorganic ion transport and metabolism,
ABUW_0308,ABUW_0308,,331325,331708,-,hypothetical protein,"Translation, ribosomal structure and biogenesis",
ABUW_0309,ABUW_0309,,331829,333934,-,guanosine-3%2C5-bis(diphosphate) 3-pyrophosphohydrolase,Transcription,
ABUW_0310,rpoZ,,334143,334421,-,DNA-directed RNA polymerase%2C omega subunit,Transcription,
ABUW_0311,gmk,,334494,335123,-,guanylate kinase,Nucleotide transport and metabolism,
ABUW_0312,ispH,,335246,336196,+,hydroxymethylbutenyl pyrophosphate reductase,Lipid transport and metabolism,
ABUW_0313,fimT,,336366,336839,+,pilin protein FimT,Cell motility,
ABUW_0314,pilV,,336839,337393,+,type IV pilus modification protein PilV,Cell motility,
ABUW_0315,pilW,,337394,338395,+,pilus assembly protein PilW,Cell motility,
ABUW_0316,pilX,,338392,339210,+,pilus assembly protein PilX,No COG annotation,
ABUW_0317,pilY,,339222,343076,+,pilus assembly protein tip-associated adhesin PilY1,Cell motility,
ABUW_0318,comE,,343087,343569,+,pilin like competence factor,Cell motility,
ABUW_0319,comF,,343566,343991,+,pilin like competence factor,Cell motility,
ABUW_0320,rpsP,,344138,344389,+,ribosomal protein S16,"Translation, ribosomal structure and biogenesis",
ABUW_0321,rimM,,344409,344957,+,16S rRNA processing protein RimM,"Translation, ribosomal structure and biogenesis",
ABUW_0322,trmD,,345003,345743,+,tRNA (guanine-N1)-methyltransferase,"Translation, ribosomal structure and biogenesis",
ABUW_0323,rplS,,345951,346319,+,ribosomal protein L19,"Translation, ribosomal structure and biogenesis",
ABUW_0324,ABUW_0324,,346371,347345,-,lipase,Function unknown,
ABUW_0325,lifO,,347427,348458,-,lipase foldase,"Post-translational modification, protein turnover,and chaperones",
ABUW_0326,truB,,348612,349517,+,tRNA pseudouridine synthase B,"Translation, ribosomal structure and biogenesis",
ABUW_0327,ABUW_0327,,349537,350313,+,hypothetical protein,Function unknown,
ABUW_0328,ABUW_0328,,350523,350966,+,hemerythrin,Function unknown,
ABUW_0329,ABUW_0329,,350974,351834,-,hypothetical protein,Function unknown,
ABUW_0330,ABUW_0330,,351925,352809,-,hypothetical protein,Function unknown,
ABUW_0331,serA,,352908,354140,-,D-3-phosphoglycerate dehydrogenase,Amino acid transport and metabolism,
ABUW_0332,ABUW_0332,,354529,355938,+,FAD linked oxidase domain protein,Energy production and conversion,
ABUW_0333,ABUW_0333,,356034,356402,+,hypothetical protein,No COG annotation,
ABUW_0334,ABUW_0334,,356447,356761,-,hypothetical protein,Function unknown,
ABUW_0335,mdaB,,356775,357362,-,modulator of drug activity B,Function unknown,
ABUW_0336,ABUW_0336,,357587,357952,+,hypothetical protein,No COG annotation,
ABUW_0337,mdfA,,358322,359551,+,chloramphenicol resistance pump cmr,Amino acid transport and metabolism,
ABUW_0338,ABUW_0338,,359589,361739,-,hypothetical protein,Function unknown,
ABUW_0339,sodC,,361932,362507,-,copper/zinc superoxide dismutase,Inorganic ion transport and metabolism,
ABUW_0340,ABUW_0340,,362623,363741,-,hypothetical protein,Function unknown,
ABUW_0341,ABUW_0341,,363864,364508,-,cobyrinic acid a%2Cc-diamide synthase,"Cell cycle control, cell division, chromosome partitioning",
ABUW_0342,ABUW_0342,,364667,365137,+,hypothetical protein,Nucleotide transport and metabolism,
ABUW_0343,ABUW_0343,,365274,365837,+,hypothetical protein,No COG annotation,
ABUW_0344,ABUW_0344,,365887,366420,-,hypothetical protein,No COG annotation,
ABUW_0345,ABUW_0345,,366436,367230,-,methyltransferase type 11,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0346,ABUW_0346,,367358,368635,+,hypothetical protein,Function unknown,
ABUW_0347,ABUW_0347,,369049,370482,+,amino-acid permease,Amino acid transport and metabolism,
ABUW_0348,ABUW_0348,,370479,370625,-,hypothetical protein,No COG annotation,
ABUW_0349,ABUW_0349,,370730,370885,-,hypothetical protein,No COG annotation,
ABUW_0350,gdh,,371518,372789,+,glutamate dehydrogenase,Amino acid transport and metabolism,
ABUW_0351,ABUW_0351,,372934,374148,+,bifunctional succinylornithine transaminase/acetylornithine transaminase,Amino acid transport and metabolism,
ABUW_0352,astA1,,374167,375198,+,arginine N-succinyltransferase,Amino acid transport and metabolism,
ABUW_0353,astD,,375198,376667,+,succinylglutamic semialdehyde dehydrogenase,Energy production and conversion,
ABUW_0354,astB,,376685,378028,+,succinylarginine dihydrolase,Amino acid transport and metabolism,
ABUW_0355,astE,,378041,379015,+,succinylglutamate desuccinylase,Amino acid transport and metabolism,
ABUW_0356,ABUW_0356,,379077,379838,-,hypothetical protein,No COG annotation,
ABUW_0357,ABUW_0357,,380429,380740,+,hypothetical protein,No COG annotation,
ABUW_0358,ABUW_0358,,380776,382131,+,peptidase S8 and S53 subtilisin,Cell wall/membrane/envelope biogenesis,
ABUW_0359,ABUW_0359,,382230,382661,-,hypothetical protein,No COG annotation,
ABUW_0360,ABUW_0360,,382756,383175,-,hypothetical protein,No COG annotation,
ABUW_0361,ABUW_0361,,383324,384190,-,transcriptional regulator%2C LysR family,Transcription,
ABUW_0362,ABUW_0362,,384299,385201,+,hypothetical protein,Amino acid transport and metabolism,
ABUW_0363,ABUW_0363,,385237,385521,+,YCII-related protein,Function unknown,
ABUW_0364,ABUW_0364,,385595,386662,-,hypothetical protein,Function unknown,
ABUW_0365,ABUW_0365,,386667,387299,-,hypothetical protein,No COG annotation,
ABUW_0366,glyS,,387343,389412,-,glycyl-tRNA synthetase%2C beta subunit,"Translation, ribosomal structure and biogenesis",
ABUW_0367,glyQ,,389412,390389,-,glycyl-tRNA synthetase%2C alpha subunit,"Translation, ribosomal structure and biogenesis",
ABUW_0368,ABUW_0368,,390759,391943,+,tetracycline resistance protein TetA,Amino acid transport and metabolism,
ABUW_0369,ABUW_0369,,392116,393378,+,hypothetical protein,Function unknown,
ABUW_0370,ABUW_0370,,393381,394178,+,hypothetical protein,"Replication, recombination and repair",
ABUW_0371,ABUW_0371,,394311,395411,+,HPP domain protein,Signal transduction mechanisms,
ABUW_0372,ABUW_0372,,395481,395735,-,phage shock protein C,Transcription,
ABUW_0373,ABUW_0373,,396016,396636,+,hypothetical protein,No COG annotation,
ABUW_0374,ABUW_0374,,396708,398531,-,acyl-CoA dehydrogenase,Lipid transport and metabolism,
ABUW_0375,ABUW_0375,,398789,401092,+,hypothetical protein,No COG annotation,
ABUW_0376,aroE,,401138,401926,-,shikimate 5-dehydrogenase,Amino acid transport and metabolism,
ABUW_0377,hemF,,402100,403050,-,coproporphyrinogen III oxidase%2C aerobic,Coenzyme transport and metabolism,
ABUW_0378,ribA,,403178,403780,-,GTP cyclohydrolase II,Coenzyme transport and metabolism,
ABUW_0379,dxs,,404084,405988,+,1-deoxy-D-xylulose-5-phosphate synthase,Coenzyme transport and metabolism,
ABUW_0380,suhB,,406060,406941,+,inositol-1-monophosphate,Carbohydrate transport and metabolism,
ABUW_0381,ABUW_0381,,407351,409198,+,DEAD/DEAH box helicase,"Replication, recombination and repair",
ABUW_0382,ABUW_0382,,409290,409475,+,hypothetical protein,No COG annotation,
ABUW_0383,mlaF,,409590,410420,+,toluene tolerance efflux transporter,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0384,mlaE,,410417,411196,+,toluene tolerance protein Ttg2B,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0385,mlaD,,411196,411876,+,toluene tolerance efflux transporter,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0386,mlaC,,411903,412544,+,toluene tolerance protein,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0387,mlaB,,412556,412843,+,anti-sigma factor antagonist,Function unknown,
ABUW_0388,corA,,412913,413926,-,magnesium and cobalt transport protein,Inorganic ion transport and metabolism,
ABUW_0389,ABUW_0389,,414084,414665,+,hypothetical protein,Function unknown,
ABUW_0390,ABUW_0390,,414680,415081,+,hydrolase%2C NUDIX family protein,Nucleotide transport and metabolism,
ABUW_0391,ABUW_0391,,415084,415719,-,competence protein F,Function unknown,
ABUW_0392,recG,,415712,417757,-,ATP-dependent DNA helicase RecG,"Replication, recombination and repair",
ABUW_0393,ABUW_0393,,417778,418593,+,NAD dependent epimerase/dehydratase family,Carbohydrate transport and metabolism,
ABUW_0394,ABUW_0394,,418673,419659,+,putative RND type efflux pump involved in aminoglycoside resistance,Carbohydrate transport and metabolism,
ABUW_0395,plsB,,419703,422276,-,glycerol-3-phosphate acyltransferase,Lipid transport and metabolism,
ABUW_0396,tesB,,422552,423424,+,acyl-CoA thioesterase,Lipid transport and metabolism,
ABUW_0397,ABUW_0397,,423477,424796,+,sodium:dicarboxylate symporter,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_0398,ABUW_0398,,424839,425786,-,hypothetical protein,Function unknown,
ABUW_0399,ABUW_0399,,425913,426689,-,GTP-binding protein,"Cell cycle control, cell division, chromosome partitioning",
ABUW_0400,ABUW_0400,,426798,427235,-,transcriptional regulator%2C BadM/Rrf2 family,Transcription,
ABUW_0401,ABUW_0401,,427321,428085,-,flavohemoprotein,Energy production and conversion,
ABUW_0402,ABUW_0402,,428231,429778,-,hypothetical protein,Function unknown,
ABUW_0403,ABUW_0403,,429822,431012,-,cystathionine beta-lyase PLP-dependent,Amino acid transport and metabolism,
ABUW_0404,ABUW_0404,,431180,431908,+,glutamine amidotransferase%2C class I,Nucleotide transport and metabolism,
ABUW_0405,rpsJ,,432160,432471,+,ribosomal protein S10,"Translation, ribosomal structure and biogenesis",
ABUW_0406,rplC,,432529,433167,+,ribosomal protein L3,"Translation, ribosomal structure and biogenesis",
ABUW_0407,rplD,,433179,433781,+,ribosomal protein L4/L1e,"Translation, ribosomal structure and biogenesis",
ABUW_0408,rplW,,433778,434098,+,ribosomal protein L23,"Translation, ribosomal structure and biogenesis",
ABUW_0409,rplB,,434110,434934,+,ribosomal protein L2,"Translation, ribosomal structure and biogenesis",
ABUW_0410,rpsS,,434948,435223,+,ribosomal protein S19,"Translation, ribosomal structure and biogenesis",
ABUW_0411,rplV,,435235,435564,+,ribosomal protein L22,"Translation, ribosomal structure and biogenesis",
ABUW_0412,rpsC,,435566,436318,+,ribosomal protein S3,"Translation, ribosomal structure and biogenesis",
ABUW_0413,rplP,,436322,436735,+,ribosomal protein L16,"Translation, ribosomal structure and biogenesis",
ABUW_0414,rpmC,,436735,436932,+,ribosomal protein L29,"Translation, ribosomal structure and biogenesis",
ABUW_0415,rpsQ,,436929,437186,+,ribosomal protein S17,"Translation, ribosomal structure and biogenesis",
ABUW_0416,rplN,,437279,437647,+,ribosomal protein L14,"Translation, ribosomal structure and biogenesis",
ABUW_0417,rplX,,437657,437974,+,ribosomal protein L24,"Translation, ribosomal structure and biogenesis",
ABUW_0418,rplE,,437990,438526,+,ribosomal protein L5,"Translation, ribosomal structure and biogenesis",
ABUW_0419,rpsN,,438536,438841,+,ribosomal protein S14,"Translation, ribosomal structure and biogenesis",
ABUW_0420,rpsH,,438853,439248,+,ribosomal protein S8,"Translation, ribosomal structure and biogenesis",
ABUW_0421,rplF,,439262,439795,+,ribosomal protein L6,"Translation, ribosomal structure and biogenesis",
ABUW_0422,rplR,,439810,440160,+,ribosomal protein L18,"Translation, ribosomal structure and biogenesis",
ABUW_0423,rpsE,,440163,440660,+,ribosomal protein S5,"Translation, ribosomal structure and biogenesis",
ABUW_0424,rpmD,,440667,440843,+,ribosomal protein L30,"Translation, ribosomal structure and biogenesis",
ABUW_0425,rplO,,440847,441287,+,ribosomal protein L15,"Translation, ribosomal structure and biogenesis",
ABUW_0426,secY,,441294,442652,+,preprotein translocase%2C SecY subunit,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_0427,rpmJ,,442673,442789,+,ribosomal protein L36,"Translation, ribosomal structure and biogenesis",
ABUW_0428,rpsM,,442897,443253,+,ribosomal protein S13,"Translation, ribosomal structure and biogenesis",
ABUW_0429,rpsK,,443273,443659,+,ribosomal protein S11,"Translation, ribosomal structure and biogenesis",
ABUW_0430,rpsD,,443672,444298,+,ribosomal protein S4,"Translation, ribosomal structure and biogenesis",
ABUW_0431,rpoA,,444316,445323,+,DNA-directed RNA polymerase%2C alpha subunit,Transcription,
ABUW_0432,rplQ,,445342,445719,+,ribosomal protein L17,"Translation, ribosomal structure and biogenesis",
ABUW_0433,ABUW_0433,,445900,447390,+,flavin-containing monooxygenase FMO,Inorganic ion transport and metabolism,
ABUW_0434,fadE,,447440,448612,-,acyl-CoA dehydrogenase,Lipid transport and metabolism,
ABUW_0435,ABUW_0435,,448800,449057,+,hypothetical protein,Function unknown,
ABUW_0436,ABUW_0436,,449163,449453,+,hypothetical protein,No COG annotation,
ABUW_0437,ABUW_0437,,449889,449990,+,hypothetical protein,No COG annotation,
ABUW_0438,ABUW_0438,,450223,451308,+,hypothetical protein,No COG annotation,
ABUW_0439,ABUW_0439,,451386,451952,+,rhomboid family peptidase,Function unknown,
ABUW_0440,ABUW_0440,,452140,454335,+,TRAP C4-dicarboxylate transport system permease,Carbohydrate transport and metabolism,
ABUW_0441,ABUW_0441,,454483,454914,-,hypothetical protein,No COG annotation,
ABUW_0442,ABUW_0442,,454926,455135,-,hypothetical protein,Function unknown,
ABUW_0443,prlC,,455176,457215,-,oligopeptidase A,Amino acid transport and metabolism,
ABUW_0444,rnr,,457364,459781,-,ribonuclease R,"Translation, ribosomal structure and biogenesis",
ABUW_0448,ABUW_0448,,460444,461037,+,HAD-superfamily subfamily IB hydrolase,Amino acid transport and metabolism,
ABUW_0449,ABUW_0449,,461097,463520,-,hypothetical protein,"Intracellular trafficking, secretion, and vesicular transport",
ABUW_0451,ABUW_0451,,464311,465003,-,nitroreductase family protein,Function unknown,
ABUW_0452,ABUW_0452,,465228,465725,+,hypothetical protein,No COG annotation,
ABUW_0453,ABUW_0453,,465765,466406,+,fumarylacetoacetate hydrolase,"Secondary metabolites biosynthesis, transport, and catabolism",
ABUW_0454,ABUW_0454,,466483,467277,-,transcriptional regulator%2C AraC family,Transcription,
ABUW_0455,ABUW_0455,,467383,468297,+,hypothetical protein,Amino acid transport and metabolism,
ABUW_0456,ABUW_0456,,468318,469565,-,putative ribonuclease,Function unknown,
ABUW_0457,wrbA,,469853,470446,+,flavodoxin/nitric oxide synthase,Function unknown,
ABUW_0458,xpt,,470499,471074,-,xanthine phosphoribosyltransferase,Nucleotide transport and metabolism,
ABUW_0459,ABUW_0459,,471147,471860,-,hypothetical protein,Function unknown,
ABUW_0460,ABUW_0460,,472018,472689,-,hypothetical protein,No COG annotation,
ABUW_0461,ABUW_0461,,472920,473804,+,TonB family protein,Cell wall/membrane/envelope biogenesis,
ABUW_0462,ABUW_0462,,473894,474370,-,hypothetical protein,"Translation, ribosomal structure and biogenesis",
ABUW_0463,phoL,,474380,475468,-,phosphate starvation-inducible protein,Signal transduction mechanisms,
ABUW_0464,miaB,,475506,476957,-,tRNA-i(6)A37 thiotransferase,"Translation, ribosomal structure and biogenesis",
ABUW_0465,ABUW_0465,,477204,479189,+,lytic transglycosylase%2C catalytic,Cell wall/membrane/envelope biogenesis,
ABUW_0466,ABUW_0466,,479247,479909,+,hypothetical protein,"Translation, ribosomal structure and biogenesis",
ABUW_0467,mdh,,480121,481107,+,malate dehydrogenase,Energy production and conversion,
ABUW_0468,ABUW_0468,,481271,481516,+,hypothetical protein,Amino acid transport and metabolism,
ABUW_0469,ABUW_0469,,481565,482092,-,hypothetical protein,No COG annotation,
ABUW_0470,ABUW_0470,,482160,482765,-,oxygenase,"Post-translational modification, protein turnover,and chaperones",
ABUW_0471,ABUW_0471,,482883,483740,+,S-adenosyl-L-methionine-dependent methyltransferase family protein,Function unknown,
ABUW_0472,pssA,,483782,484615,+,CDP-diacylglycerol--serine O-phosphatidyltransferase,Lipid transport and metabolism,
ABUW_0473,ABUW_0473,,484634,485701,+,hypothetical protein,No COG annotation,
ABUW_0479,ABUW_0479,,491708,492058,+,hypothetical protein,Function unknown,
ABUW_0480,ABUW_0480,,492078,492641,+,hypothetical protein,Function unknown,
ABUW_0481,ABUW_0481,,492778,493941,+,acyl-CoA dehydrogenase,Lipid transport and metabolism,
ABUW_0482,ABUW_0482,,493973,494572,-,transcriptional regulator%2C TetR family,Transcription,
ABUW_0483,ABUW_0483,,494607,494738,+,hypothetical protein,No COG annotation,
ABUW_0484,ABUW_0484,,494759,496564,+,hypothetical protein,Amino acid transport and metabolism,
ABUW_0485,ABUW_0485,,496585,497496,+,oxidoreductase short-chain dehydrogenase/reductase family,Lipid transport and metabolism,
ABUW_0486,ABUW_0486,,497507,499120,+,methylcrotonoyl-CoA carboxylase beta chain,Lipid transport and metabolism,
ABUW_0487,ABUW_0487,,499163,500320,+,acyl-CoA dehydrogenase,Lipid transport and metabolism,
ABUW_0488,ABUW_0488,,500331,501164,+,enoyl-CoA hydratase,Lipid transport and metabolism,
ABUW_0489,ABUW_0489,,501183,503123,+,acetyl-/propionyl-coenzyme A carboxylase alpha chain,Lipid transport and metabolism,
ABUW_0490,ABUW_0490,,503227,503883,-,hypothetical protein,No COG annotation,
ABUW_0491,sspB,,503901,504329,-,stringent starvation protein B,Function unknown,
ABUW_0492,sspA,,504336,504989,-,stringent starvation protein A,"Post-translational modification, protein turnover,and chaperones",
ABUW_0493,rpsI,,505160,505546,-,ribosomal protein S9,"Translation, ribosomal structure and biogenesis",
ABUW_0494,rplM,,505559,505987,-,ribosomal protein L13,"Translation, ribosomal structure and biogenesis",
